id,page_id,page_name,ad_snapshot_url,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,bylines,languages,ad_delivery_start_time,ad_delivery_stop_time,demographic_distribution,delivery_by_region
775080319710707,7860876103,Joe Biden,https://www.facebook.com/ads/archive/render_ad/?id=775080319710707&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['¡Joe y Kamala están contando con tu voto! ¡Por favor, presiona abajo y toma solo un minuto para confirmar tu centro de votación antes del día de la Elección, martes 3 de noviembre!']",['voyavotar.com'],['Be a voter in the 2020 election.'],['¡Encuentra tu centro de votación ahora!'],BIDEN FOR PRESIDENT,['es'],2020-10-26,2020-11-03,"[{'percentage': '0.00031', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.215533', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.001196', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.001063', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '4.4E-5', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.008639', 'age': '65+', 'gender': 'male'}, {'percentage': '0.020601', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.089181', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.096624', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.000133', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.150053', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.149344', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.01617', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.120326', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.064948', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.056707', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.008373', 'age': '65+', 'gender': 'female'}, {'percentage': '0.000753', 'age': '18-24', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Wisconsin'}]"
3264403593668047,7860876103,Joe Biden,https://www.facebook.com/ads/archive/render_ad/?id=3264403593668047&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['¡Joe y Kamala están contando con tu voto! ¡Por favor, presiona abajo y toma solo un minuto para confirmar tu centro de votación antes del día de la Elección, martes 3 de noviembre!']",['voyavotar.com'],['Be a voter in the 2020 election.'],['¡Encuentra tu centro de votación ahora!'],BIDEN FOR PRESIDENT,['es'],2020-10-26,2020-11-03,"[{'percentage': '0.000631', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.196728', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.001178', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.000168', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '8.4E-5', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.012619', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.124968', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.048246', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.120972', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.000841', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.101287', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.020316', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.130983', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.16619', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.05771', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.00774', 'age': '65+', 'gender': 'male'}, {'percentage': '0.009296', 'age': '65+', 'gender': 'female'}, {'percentage': '4.2E-5', 'age': '55-64', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Wisconsin'}]"
375618006967035,7860876103,Joe Biden,https://www.facebook.com/ads/archive/render_ad/?id=375618006967035&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['¡Joe y Kamala están contando con tu voto! ¡Por favor, presiona abajo y toma solo un minuto para confirmar tu centro de votación antes del día de la Elección, martes 3 de noviembre!']",['voyavotar.com'],['Be a voter in the 2020 election.'],['¡Encuentra tu centro de votación ahora!'],BIDEN FOR PRESIDENT,['es'],2020-10-26,2020-10-26,,
659682334987178,7860876103,Joe Biden,https://www.facebook.com/ads/archive/render_ad/?id=659682334987178&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['¡Joe y Kamala están contando con tu voto! ¡Por favor, presiona abajo y toma solo un minuto para confirmar tu centro de votación antes del día de la Elección, martes 3 de noviembre!']",['voyavotar.com'],['Be a voter in the 2020 election.'],['¡Encuentra tu centro de votación ahora!'],BIDEN FOR PRESIDENT,['es'],2020-10-26,2020-10-26,,
365016794913672,7860876103,Joe Biden,https://www.facebook.com/ads/archive/render_ad/?id=365016794913672&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['¡Joe y Kamala están contando con tu voto! ¡Por favor, presiona abajo y toma solo un minuto para confirmar tu centro de votación antes del día de la Elección, martes 3 de noviembre!']",['voyavotar.com'],['Be a voter in the 2020 election.'],['¡Encuentra tu centro de votación ahora!'],BIDEN FOR PRESIDENT,['es'],2020-10-26,2020-10-26,,
1026241077788276,7860876103,Joe Biden,https://www.facebook.com/ads/archive/render_ad/?id=1026241077788276&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['¡Joe y Kamala están contando con tu voto! ¡Por favor, presiona abajo y toma solo un minuto para confirmar tu centro de votación antes del día de la Elección, martes 3 de noviembre!']",['voyavotar.com'],['Be a voter in the 2020 election.'],['¡Encuentra tu centro de votación ahora!'],BIDEN FOR PRESIDENT,['es'],2020-10-26,2020-11-03,"[{'percentage': '0.001074', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.147388', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.138199', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.050303', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.205866', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.114957', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.095623', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.000537', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.050989', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.000328', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.152341', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.000149', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.000149', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.000269', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.007787', 'age': '65+', 'gender': 'female'}, {'percentage': '0.013307', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.009846', 'age': '65+', 'gender': 'male'}, {'percentage': '0.01089', 'age': '55-64', 'gender': 'male'}]","[{'percentage': '1', 'region': 'Georgia'}]"
659804871344784,7860876103,Joe Biden,https://www.facebook.com/ads/archive/render_ad/?id=659804871344784&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['¡Joe y Kamala están contando con tu voto! ¡Por favor, presiona abajo y toma solo un minuto para confirmar tu centro de votación antes del día de la Elección, martes 3 de noviembre!']",['voyavotar.com'],['Be a voter in the 2020 election.'],['¡Encuentra tu centro de votación ahora!'],BIDEN FOR PRESIDENT,['es'],2020-10-26,2020-10-26,,
1084712141963863,7860876103,Joe Biden,https://www.facebook.com/ads/archive/render_ad/?id=1084712141963863&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['¡Joe y Kamala están contando con tu voto! ¡Por favor, presiona abajo y toma solo un minuto para confirmar tu centro de votación antes del día de la Elección, martes 3 de noviembre!']",['voyavotar.com'],['Be a voter in the 2020 election.'],['¡Encuentra tu centro de votación ahora!'],BIDEN FOR PRESIDENT,['es'],2020-10-26,2020-11-03,"[{'percentage': '0.000262', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.179366', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.000157', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.00084', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.000315', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.01249', 'age': '65+', 'gender': 'male'}, {'percentage': '0.046967', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.138854', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.225231', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.016058', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.092779', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.094249', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.122219', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.010076', 'age': '65+', 'gender': 'female'}, {'percentage': '0.04576', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.000735', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.013434', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.00021', 'age': '65+', 'gender': 'unknown'}]","[{'percentage': '1', 'region': 'Georgia'}]"
663023111271808,7860876103,Joe Biden,https://www.facebook.com/ads/archive/render_ad/?id=663023111271808&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Esta es la elección más importante de nuestras vidas  – y Joe necesita tu ayuda. ¡Presiona abajo para confirmar tu centro de votación ahora para que puedas votar el día de la Elección!'],['voyavotar.com'],['Be a voter in the 2020 election.'],['¡Confirma tu centro de votación y haz un plan para votar por Joe!'],BIDEN FOR PRESIDENT,['es'],2020-10-26,2020-10-26,,
1235588173507760,7860876103,Joe Biden,https://www.facebook.com/ads/archive/render_ad/?id=1235588173507760&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['Esta es la elección más importante de nuestras vidas  – y Joe necesita tu ayuda. ¡Presiona abajo para confirmar tu centro de votación ahora para que puedas votar el día de la Elección!'],['voyavotar.com'],['Be a voter in the 2020 election.'],['¡Confirma tu centro de votación y haz un plan para votar por Joe!'],BIDEN FOR PRESIDENT,['es'],2020-10-26,2020-10-26,,
